system:index,20190103,20190105,20190108,20190110,20190113,20190115,20190120,20190123,20190125,20190128,20190130,20190202,20190204,20190207,20190209,20190212,20190214,20190217,20190219,20190222,20190224,20190227,20190301,20190304,20190306,20190309,20190311,20190314,20190316,20190319,20190321,20190324,20190326,20190329,20190331,20190403,20190405,20190408,20190410,20190413,20190415,20190418,20190420,20190423,20190425,20190428,20190430,20190503,20190505,20190508,20190510,20190513,20190515,20190518,20190520,20190523,20190525,20190528,20190530,20190602,20190604,20190607,20190609,20190612,20190614,20190617,20190619,20190622,20190624,20190627,20190629,20190702,20190704,20190707,20190709,20190712,20190714,20190717,20190719,20190722,20190724,20190727,20190729,20190801,20190803,20190806,20190808,20190811,20190813,20190816,20190818,20190821,20190823,20190826,20190828,20190831,20190902,20190905,20190907,20190910,20190912,20190915,20190917,20190920,20190922,20190925,20190927,20190930,20191002,20191005,20191007,20191010,20191012,20191015,20191017,20191020,20191022,20191025,20191027,20191030,20191101,20191104,20191106,20191109,20191111,20191114,20191116,20191119,20191121,20191124,20191126,20191129,20191201,20191204,20191206,20191209,20191211,20191214,20191216,20191219,20191221,20191224,20191226,20191229,id,.geo
20190103T054221_20190103T054534_T43RCP_0,-9999,-9999,0.6758338209479228,-9999,0.7922153936201346,-9999,-9999,0.8793884484711212,-9999,0.8051499867268384,-9999,0.6823994419902348,-9999,-9999,-9999,0.7982547993019197,-9999,-9999,-9999,0.8714436248682824,-9999,0.9005990681162636,-9999,-9999,-9999,0.8876199177706715,-9999,-9999,-9999,0.8806544754571703,-9999,0.8575963718820862,-9999,-9999,-9999,0.8560794044665012,-9999,0.4025683975432719,-9999,-9999,-9999,0.25751957148743304,-9999,0.1551614946168461,-9999,0.22837528604118992,-9999,0.13929618768328444,-9999,0.08236808236808237,-9999,-9999,-9999,0.1280558789289872,-9999,0.10911424903722722,-9999,0.2205726405090138,-9999,0.1128084606345476,-9999,0.2074026802807913,-9999,-9999,-9999,-0.007564296520423601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.6138749429484254,-9999,-9999,-9999,0.6730732635585157,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8585551330798479,-9999,0.5753466872110939,-9999,0.6009779951100245,-9999,-9999,-9999,0.7650130548302873,-9999,-9999,-9999,0.6904322127816771,-9999,0.7326509723643807,-9999,0.6777570093457944,-9999,0.7990767201582766,-9999,0.7073058308365983,-9999,0.6862559241706161,-9999,0.5297717109908213,-9999,-9999,-9999,-9999,-9999,0.28651443343386473,-9999,0.33945686900958466,-9999,-9999,-9999,0.4657534246575342,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.55773715658188,30.23560818723373]}"
20190103T054221_20190103T054534_T43RCP_1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43950361944157185,-9999,0.40055096418732783,0.42074539739559946,-9999,0.35365853658536583,-9999,0.2997370727432077,0.2658102766798419,-9999,-9999,-9999,0.09952978056426333,0.08811987156617909,0.0933852140077821,0.08416169648774023,0.08584686774941995,0.09523809523809523,0.07246376811594203,0.05821078431372549,0.08882309400444116,0.08547602501737317,0.060259344012204424,0.0813525276196853,0.07779456193353475,0.06607369758576874,0.059880239520958084,0.0689410092395167,0.07731032002876663,0.07251381215469613,0.03242885506287227,0.0782051282051282,0.07348242811501597,0.05759162303664921,0.06733358984224702,0.06571706053739074,0.06201834862385321,-0.04701307882644044,-9999,0.05223410950283197,0.06578026592022393,0.07215189873417721,0.07722308892355695,0.05542492442055761,0.0647787610619469,0.055286129970902036,0.0556792873051225,0.07079646017699115,-9999,-9999,0.06239870340356564,0.06550549034456646,-9999,0.04477611940298507,0.06580366774541532,0.08140192198982477,-9999,-9999,-9999,-9999,-9999,-9999,0.1098981077147016,0.08750365817968979,-9999,0.13347022587268995,0.155049786628734,0.18586887332908975,-9999,-9999,0.1784313725490196,0.27307171853856566,-9999,-9999,0.30183028286189684,0.3484941610325753,-9999,0.34622356495468276,0.3294400549639299,-9999,-9999,-9999,0.31602373887240354,0.2563176895306859,-9999,0.20568720379146918,-9999,-9999,0.16536964980544747,0.15225761288064404,-9999,0.11326378539493294,0.08881697231211794,0.07194928684627576,0.08895602551191675,0.08014879945891105,0.0789293067947838,0.09984756097560976,0.08098833218943034,0.08325297332047574,0.10245901639344263,0.102803738317757,-9999,0.055611729019211326,0.05195328231977447,0.08166841920785138,0.08710801393728224,-9999,-9999,0.07910271546635184,0.08425467022493328,-9999,-9999,-9999,-9999,0.09620346479911537,0.08604730887898526,-9999,0.09925925925925926,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.57559355069384,29.021373387619718]}"
20190103T054221_20190103T054534_T43RCP_2,-9999,-9999,-9999,-9999,0.7647914645974782,-9999,-9999,-9999,-9999,0.8823529411764706,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8349108518600044,-9999,0.9121863799283154,-9999,0.9185132237312366,-9999,-9999,-9999,0.9252730408124161,-9999,-9999,-9999,0.8831556503198295,-9999,-9999,-9999,-9999,-9999,0.7552083333333334,-9999,0.4590846047156727,-9999,-9999,-9999,0.14913294797687862,-9999,0.14181375532562385,-9999,0.14768883878241262,-9999,0.15387949718248808,-9999,0.1012987012987013,-9999,-9999,-9999,0.10140237324703344,-9999,0.0654292343387471,-9999,0.07449605609114812,-9999,0.06913254073095552,-9999,0.07885824866956942,-9999,0.06526315789473684,-9999,-9999,-9999,0.14164648910411623,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.7015250544662309,-9999,-9999,-9999,-9999,-9999,0.7659890927119485,-9999,-9999,-9999,0.7097541633624108,-9999,0.7725490196078432,-9999,0.8471440064360418,-9999,0.7314197847257816,-9999,0.7799181314712256,-9999,0.8616994131155907,-9999,0.5339981867633726,-9999,0.7820295471058367,-9999,0.6214988644965935,-9999,0.5562020629463105,-9999,-9999,-9999,-9999,-9999,0.21456692913385828,-9999,0.17043478260869566,-9999,0.18079259473531964,-9999,-9999,-9999,0.1,-9999,0.07668944570994685,-9999,-9999,-9999,0.1477139507620164,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.45956891869568,29.994546866722125]}"
20190103T054221_20190103T054534_T43RCP_3,-9999,0.4574426739214924,-9999,-9999,-9999,-9999,0.6149614961496149,-9999,-9999,0.6299325291351462,0.6755667506297229,-9999,0.6357881409580081,-9999,0.6414669125179266,-9999,-9999,0.7662466024215469,0.7572964669738863,0.8111587982832618,0.7381008761543926,-9999,0.8193359375,-9999,0.7780840799448656,0.833288948069241,-9999,-9999,-9999,0.79313824419778,0.7552320291173794,0.7309657017757236,0.6178613396004701,0.5318479685452162,0.45935727788279773,0.3947521865889213,0.31234866828087166,0.24236453201970443,0.2323612417685795,0.2175226586102719,-9999,0.1920932589964521,0.16330728095433977,0.150278293135436,0.14205682272909165,0.16603931409452113,0.15908236179014668,0.10866807610993658,0.12964641885766093,0.10759737755495564,0.09614692113791862,0.09957446808510638,0.09417637271214642,0.09613410879233664,0.08166507785192247,-9999,0.1353360173428306,0.14465826144658261,0.1295961422543701,0.1598079561042524,0.1862811028917283,0.3085531574740208,0.2718984044285249,0.12346202800169707,0.1336373202385128,-9999,0.11393939393939394,0.12280701754385964,0.11270638908829864,-9999,0.10751104565537556,0.15334207077326342,0.12317880794701987,0.14216429220976054,-9999,0.13889805344770703,0.14039323904794757,-9999,-9999,-9999,0.2662162162162162,-9999,-9999,0.39438700147710487,-9999,-9999,-9999,0.4223669923995657,-9999,-9999,-9999,0.5354425310372447,0.4967025338424158,0.37169078715142956,0.5334742776603242,0.46111315886472537,0.39318083728959863,-9999,-9999,0.617639689300927,0.48767676767676765,-9999,0.4471212739893834,0.3868020304568528,-9999,0.37733142037302725,0.30575956706609975,-9999,0.3187817258883249,0.34022988505747126,-9999,0.3143148242485991,0.2972195589645254,0.3288381742738589,0.13194444444444445,0.14075993091537134,0.14171974522292993,0.12010558732952045,0.1143740340030912,-9999,0.08636921817437576,-9999,0.1165644171779141,0.10242792109256449,-9999,-9999,0.12552301255230125,0.12202380952380952,0.12619589977220957,-9999,-9999,-9999,0.18240424725066362,-9999,-9999,0.2830699774266366,-9999,0.3434496712190187,-9999,-9999,-9999,-9999,-9999,-9999,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.66487552125369,28.646389111268327]}"
20190103T054221_20190103T054534_T43RCP_4,-9999,-9999,-9999,-9999,0.6085758039816233,-9999,-9999,0.8155715074544451,-9999,0.8380394246137454,-9999,0.7925711529184757,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9299426083514744,-9999,0.9061277705345502,-9999,0.7993795243019648,-9999,0.8896321070234113,-9999,-9999,-9999,0.8590078328981723,-9999,-9999,-9999,0.7965287049399199,-9999,0.7986746607762701,-9999,0.6085504342017368,-9999,-9999,-9999,0.2022792022792023,-9999,0.15898767034393252,-9999,0.1548480463096961,-9999,0.15914072775098642,-9999,0.16591478696741854,-9999,-9999,-9999,0.13233724653148346,-9999,0.12013729977116705,-9999,0.0984009840098401,-9999,0.0660321237358715,-9999,0.0746606334841629,-9999,0.036228287841191066,-9999,-9999,-9999,0.045933014354066985,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.8548523206751055,-9999,-9999,-9999,0.8503401360544217,-9999,-9999,-9999,-9999,-9999,0.8602620087336245,-9999,0.8563036601897877,-9999,-9999,-9999,0.7781411828836196,-9999,0.8635496183206107,-9999,-9999,-9999,-9999,-9999,0.8620215448086179,-9999,-9999,-9999,0.7789524267179241,-9999,-9999,-9999,-9999,-9999,0.3711943793911007,-9999,0.2976721149083705,-9999,-9999,-9999,0.22529644268774704,-9999,0.10480349344978165,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.08454271261465,30.994504936992485]}"
20190103T054221_20190103T054534_T43RCP_5,0.20054945054945056,-9999,-9999,-9999,0.27142001198322346,-9999,-9999,0.2843761708505058,0.42745098039215684,0.5958904109589042,-9999,0.2523997741389046,-9999,-9999,0.29843561973525873,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.27167325428194994,-9999,0.32932252157991104,0.3879210220673635,-9999,-9999,0.2721758908263836,0.2748292170257488,0.18957136544410075,-9999,0.3131115459882583,0.35568360398114196,0.2640286161412922,0.18645684310920363,0.3786407766990291,-9999,-9999,-9999,0.25755903774001326,0.2571428571428571,0.20447019867549668,0.16828793774319067,-9999,0.29143988124690745,0.17133163698049195,0.21804511278195488,0.26480036714089034,0.2805755395683453,0.22335495829471733,0.162593984962406,-9999,0.23935091277890466,-9999,-9999,0.25922818791946306,0.3146987951807229,0.21700404858299596,0.1867704280155642,0.28183118741058655,0.23505572441742653,0.23427529626253418,-9999,0.24047417442845045,0.1869244935543278,-9999,0.26522593320235754,0.20432792342904701,0.1656441717791411,0.1868421052631579,0.2117163412127441,-9999,0.19900249376558604,-9999,-9999,-9999,-9999,-9999,0.26879699248120303,0.2801801801801802,-9999,-9999,-9999,-9999,0.3707647628267183,0.2529962954892133,0.34611503531786075,-9999,-9999,-9999,0.32282608695652176,0.35987427972760605,-9999,0.35972795725042506,-9999,-9999,-9999,-9999,0.36569222283507996,-9999,-9999,0.38452754781615756,0.24092071611253196,-9999,-9999,-9999,-9999,0.347678369195923,0.3033001571503405,0.2577696526508227,0.24090669478123353,0.25806451612903225,0.27524972253052166,-9999,0.2580299785867238,0.3155778894472362,-9999,0.26349545697487975,-9999,-9999,0.25985221674876846,0.2511013215859031,0.4083992696287279,-9999,-9999,-9999,-9999,-9999,0.3310924369747899,-9999,-9999,0.3172613307618129,-9999,0.23679167807281687,-9999,-9999,0.36795252225519287,-9999,-9999,-9999,-9999,-9999,-9999,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.52198243862833,31.119499695776284]}"
20190103T054221_20190103T054534_T43RCP_6,-9999,-9999,-9999,-9999,0.4336842105263158,-9999,-9999,0.35414165666266506,-9999,0.4075829383886256,-9999,0.2971071149335418,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.3245192307692308,-9999,0.3202033036848793,-9999,-9999,-9999,0.2795188350743906,-9999,0.07295762341633902,-9999,0.239231966787753,-9999,-9999,-9999,-9999,-9999,0.4780814853017019,-9999,0.35434909515469937,-9999,-9999,-9999,0.34516765285996054,-9999,0.36121275483533716,-9999,0.35896155766350474,-9999,0.3273542600896861,-9999,0.37439222042139386,-9999,0.23261630815407705,-9999,0.3225806451612903,-9999,0.21557971014492755,-9999,0.35822401614530774,-9999,0.27479674796747966,-9999,0.23602177140029687,-9999,-9999,-9999,0.1880988401412002,-9999,0.25925925925925924,-9999,0.3260632497273719,-9999,0.20445344129554655,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4119530416221985,-9999,0.5103734439834025,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.386096256684492,-9999,0.4609756097560976,-9999,0.608154020385051,-9999,0.4509679466835925,-9999,-9999,-9999,-9999,-9999,0.5842732839187883,-9999,-9999,-9999,0.5940130963517306,-9999,0.671169686985173,-9999,-9999,-9999,-9999,-9999,0.5473496128648004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6,"{""geodesic"":false,""type"":""Point"",""coordinates"":[74.82562499799107,31.628406927967447]}"
20190103T054221_20190103T054534_T43RCP_7,0.5180995475113123,-9999,-9999,-9999,0.7931034482758621,-9999,-9999,0.8496593845431055,-9999,0.834721613327488,-9999,0.8576174655908875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.9233199915736254,-9999,0.8494077834179357,-9999,-9999,-9999,0.879133409350057,-9999,-9999,-9999,0.7627118644067796,-9999,-9999,-9999,0.5464601769911505,-9999,0.6645542881284326,-9999,0.5346938775510204,-9999,-9999,-9999,0.22801024765157984,-9999,0.17797179314976494,-9999,0.19804183355585225,-9999,0.13892040849408333,-9999,0.164985590778098,-9999,0.09950248756218906,-9999,-9999,-9999,-9999,-9999,0.14071294559099437,-9999,0.12537018756169793,-9999,0.13067655236329936,-9999,0.13078470824949698,-9999,0.1360544217687075,-9999,0.029271613342409804,-9999,0.12539382482671707,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.4180459156433529,-9999,-9999,-9999,0.5487397509869419,-9999,0.7304887928706454,-9999,-9999,-9999,0.6702181633688483,-9999,0.6125703564727955,-9999,-9999,-9999,0.6466896768120489,-9999,-9999,-9999,0.4885145482388974,-9999,-9999,-9999,0.6070259005656445,-9999,-9999,-9999,0.45771399282419273,-9999,0.4727697961911126,-9999,-9999,-9999,0.37843215280541187,-9999,0.3263157894736842,-9999,-9999,-9999,-9999,-9999,0.26297968397291194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7,"{""geodesic"":false,""type"":""Point"",""coordinates"":[75.25417845667837,31.664119716191394]}"
20190103T054221_20190103T054534_T43RCP_8,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.09929078014184398,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.002144388849177984,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.08706786171574904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[76.99517688259553,29.396357663971102]}"
